invoice_date,SKUCode,Description,volume
2025-12-30,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,16
2025-12-30,1225121716010SXC10,NA,20
2025-12-30,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,508
2025-12-30,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,4
2025-12-30,1225221716010SXC10,NA,3
2025-12-30,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,8
2025-12-30,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,34
2025-12-30,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,26
2025-12-30,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,27
2025-12-30,1325119015008SRBT0,195 R15 LT RANGER BRT TT,8
2025-12-30,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,11
2025-12-30,1325121715100SRBT0,NA,3
2025-12-30,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),34
2025-12-30,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,61
2025-12-30,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,9
2025-12-30,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,65
2025-12-30,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,8
2025-12-30,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,43
2025-12-30,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,24
2025-12-30,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,6
2025-12-30,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,24
2025-12-30,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,120
2025-12-30,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,68
2025-12-30,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,1
2025-12-30,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,15
2025-12-30,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,12
2025-12-30,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,131
2025-12-30,1325216614081SUTR0,NA,90
2025-12-30,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,434
2025-12-30,1325216814085SUTR0,165/80R14 UX TOURING TL,70
2025-12-30,1325216814085TURL0,16580R14 UX ROYALE TL,176
2025-12-30,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,14
2025-12-30,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,74
2025-12-30,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,5
2025-12-30,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,40
2025-12-30,1325218515088HTMX0,185/65 R15 TAXI MAX TL,94
2025-12-30,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1
2025-12-30,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,85
2025-12-30,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,34
2025-12-30,1325218614088HURL0,185/70R14 UX Royale,0
2025-12-30,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,50
2025-12-30,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,4
2025-12-30,1325219316087VUTR0,195/55R16 UX TOURING TL,94
2025-12-30,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,64
2025-12-30,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,3
2025-12-30,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,81
2025-12-30,1325220516095HTMX0,NA,15
2025-12-30,1325220516095HUTR0,205/65R16UX TOURING TL 95H,19
2025-12-30,1325221317098VUX10,215/55R17UX1 TL 98 V,6
2025-12-30,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,218
2025-12-30,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,73
2025-12-30,1325221715100SRHT0,215/75 R 15 RANGER HT TL,157
2025-12-30,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,6
2025-12-30,1325223517104HRHT0,235/65R17 RANHER HT TL,46
2025-12-30,1325223517104HRPG0,NA,5
2025-12-30,1325223616105HRHT0,235/70R16 Ranger HT TL,2
2025-12-30,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,6
2025-12-30,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,9
2025-12-30,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,28
2025-12-30,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,17
2025-12-30,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,16
2025-12-30,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,71
2025-12-30,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,10
2025-12-31,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,4
2025-12-31,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,26
2025-12-31,1225121716010SXC10,NA,8
2025-12-31,1225121Z14112LSTL0,215 R14 STEEL KING TT,1
2025-12-31,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,4
2025-12-31,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,455
2025-12-31,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,150
2025-12-31,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,-2
2025-12-31,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,100
2025-12-31,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,19
2025-12-31,1225221716010SXC10,NA,173
2025-12-31,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,102
2025-12-31,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,59
2025-12-31,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,171
2025-12-31,1325119015008SRBT0,195 R15 LT RANGER BRT TT,2
2025-12-31,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,7
2025-12-31,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,33
2025-12-31,1325121715100SRBT0,NA,4
2025-12-31,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,1
2025-12-31,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),25
2025-12-31,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,32
2025-12-31,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,2
2025-12-31,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,4
2025-12-31,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,4
2025-12-31,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,3
2025-12-31,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,85
2025-12-31,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,8
2025-12-31,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,64
2025-12-31,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,49
2025-12-31,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,42
2025-12-31,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,29
2025-12-31,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,202
2025-12-31,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,86
2025-12-31,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,2
2025-12-31,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,16
2025-12-31,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,20
2025-12-31,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,206
2025-12-31,1325216614081SUTR0,NA,102
2025-12-31,1325216614081TVECE,NA,540
2025-12-31,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,440
2025-12-31,1325216814085SUTR0,165/80R14 UX TOURING TL,144
2025-12-31,1325216814085TURL0,16580R14 UX ROYALE TL,1048
2025-12-31,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,11
2025-12-31,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,1
2025-12-31,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),5
2025-12-31,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,1000
2025-12-31,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,181
2025-12-31,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,18
2025-12-31,1325217515084HURP0,NA,1
2025-12-31,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,1
2025-12-31,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,1
2025-12-31,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,1
2025-12-31,1325218414082HUSP0,NA,100
2025-12-31,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,102
2025-12-31,1325218514086HURL0,185/65R14 UX Royale,60
2025-12-31,1325218515088HTMX0,185/65 R15 TAXI MAX TL,306
2025-12-31,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,240
2025-12-31,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,6
2025-12-31,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,136
2025-12-31,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,50
2025-12-31,1325218614088TVECE,185/70R14 Vectra,100
2025-12-31,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,130
2025-12-31,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,7
2025-12-31,1325219316087VUTR0,195/55R16 UX TOURING TL,124
2025-12-31,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,175
2025-12-31,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,394
2025-12-31,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,56
2025-12-31,1325220516095HTMX0,NA,103
2025-12-31,1325220516095HUTR0,205/65R16UX TOURING TL 95H,32
2025-12-31,1325221317098VUX10,215/55R17UX1 TL 98 V,1
2025-12-31,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,159
2025-12-31,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,107
2025-12-31,1325221715100SRHT0,215/75 R 15 RANGER HT TL,178
2025-12-31,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,314
2025-12-31,1325223517104HRHT0,235/65R17 RANHER HT TL,95
2025-12-31,1325223517104HRPG0,NA,10
2025-12-31,1325223616105HRHT0,235/70R16 Ranger HT TL,4
2025-12-31,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,7
2025-12-31,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,147
2025-12-31,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,92
2025-12-31,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,10
2025-12-31,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,26
2025-12-31,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,75
2025-12-31,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,26
2026-01-01,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,1
2026-01-01,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,64
2026-01-01,1225121716010SXC10,NA,103
2026-01-01,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,175
2026-01-01,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,5
2026-01-01,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,40
2026-01-01,1225221716010SXC10,NA,14
2026-01-01,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,104
2026-01-01,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,8
2026-01-01,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,71
2026-01-01,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,24
2026-01-01,1325121715100SRBT0,NA,4
2026-01-01,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,2
2026-01-01,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),34
2026-01-01,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,54
2026-01-01,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,11
2026-01-01,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,8
2026-01-01,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,5
2026-01-01,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,81
2026-01-01,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,7
2026-01-01,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,61
2026-01-01,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,23
2026-01-01,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,25
2026-01-01,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,52
2026-01-01,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,84
2026-01-01,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,68
2026-01-01,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,-1
2026-01-01,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,22
2026-01-01,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,41
2026-01-01,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,153
2026-01-01,1325216614081SUTR0,NA,44
2026-01-01,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,270
2026-01-01,1325216814085SUTR0,165/80R14 UX TOURING TL,98
2026-01-01,1325216814085TURL0,16580R14 UX ROYALE TL,114
2026-01-01,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,7
2026-01-01,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),5
2026-01-01,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,91
2026-01-01,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,3
2026-01-01,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,3
2026-01-01,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,39
2026-01-01,1325218515088HTMX0,185/65 R15 TAXI MAX TL,106
2026-01-01,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,10
2026-01-01,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,95
2026-01-01,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,19
2026-01-01,1325218614088HURL0,185/70R14 UX Royale,3
2026-01-01,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,18
2026-01-01,1325219316087VUTR0,195/55R16 UX TOURING TL,97
2026-01-01,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,42
2026-01-01,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,3
2026-01-01,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,81
2026-01-01,1325220516095HTMX0,NA,43
2026-01-01,1325220516095HUTR0,205/65R16UX TOURING TL 95H,28
2026-01-01,1325221317098VUX10,215/55R17UX1 TL 98 V,2
2026-01-01,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,108
2026-01-01,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,72
2026-01-01,1325221715100SRHT0,215/75 R 15 RANGER HT TL,162
2026-01-01,1325223517104HRHT0,235/65R17 RANHER HT TL,29
2026-01-01,1325223517104HRPG0,NA,1
2026-01-01,1325223616105HRHT0,235/70R16 Ranger HT TL,1
2026-01-01,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,9
2026-01-01,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,4
2026-01-01,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,21
2026-01-01,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,10
2026-01-01,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,17
2026-01-01,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,63
2026-01-01,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,15
2026-01-02,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,107
2026-01-02,1225121716010SXC10,NA,9
2026-01-02,1225121Z14112LSTL0,215 R14 STEEL KING TT,2
2026-01-02,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,202
2026-01-02,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,622
2026-01-02,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,1
2026-01-02,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,529
2026-01-02,1225221716010SXC10,NA,209
2026-01-02,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,2
2026-01-02,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,82
2026-01-02,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,31
2026-01-02,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,117
2026-01-02,1325119015008SRBT0,195 R15 LT RANGER BRT TT,2
2026-01-02,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,1
2026-01-02,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,44
2026-01-02,1325121715100SRBT0,NA,22
2026-01-02,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,2
2026-01-02,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),25
2026-01-02,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,116
2026-01-02,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,1
2026-01-02,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,15
2026-01-02,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3
2026-01-02,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,8
2026-01-02,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,121
2026-01-02,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,16
2026-01-02,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,73
2026-01-02,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,39
2026-01-02,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,20
2026-01-02,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,63
2026-01-02,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,213
2026-01-02,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,112
2026-01-02,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,1
2026-01-02,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,24
2026-01-02,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,38
2026-01-02,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,139
2026-01-02,1325216614081SUTR0,NA,108
2026-01-02,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,508
2026-01-02,1325216814085SUTR0,165/80R14 UX TOURING TL,93
2026-01-02,1325216814085TURL0,16580R14 UX ROYALE TL,152
2026-01-02,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,10
2026-01-02,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,4
2026-01-02,1325217514082HURL2,NA,8
2026-01-02,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,122
2026-01-02,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,0
2026-01-02,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,16
2026-01-02,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,80
2026-01-02,1325218515088HTMX0,185/65 R15 TAXI MAX TL,196
2026-01-02,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,11
2026-01-02,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,100
2026-01-02,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,36
2026-01-02,1325218614088HURL0,185/70R14 UX Royale,2
2026-01-02,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,28
2026-01-02,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,13
2026-01-02,1325219316087VUTR0,195/55R16 UX TOURING TL,141
2026-01-02,1325219416089HRHE0,195/60R16 Ranger HPE TL,260
2026-01-02,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,79
2026-01-02,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,7
2026-01-02,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,77
2026-01-02,1325220516095HTMX0,NA,98
2026-01-02,1325220516095HUTR0,205/65R16UX TOURING TL 95H,50
2026-01-02,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,199
2026-01-02,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,75
2026-01-02,1325221715100SRHT0,215/75 R 15 RANGER HT TL,253
2026-01-02,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,1
2026-01-02,1325223517104HRHT0,235/65R17 RANHER HT TL,107
2026-01-02,1325223517104HRPG0,NA,21
2026-01-02,1325223616105HRHT0,235/70R16 Ranger HT TL,9
2026-01-02,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,19
2026-01-02,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,11
2026-01-02,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,20
2026-01-02,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,27
2026-01-02,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,11
2026-01-02,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,70
2026-01-02,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,26
2026-01-03,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,153
2026-01-03,1225121716010SXC10,NA,35
2026-01-03,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,-45
2026-01-03,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,1511
2026-01-03,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,2
2026-01-03,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,7
2026-01-03,1225221716010SXC10,NA,157
2026-01-03,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,6
2026-01-03,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,586
2026-01-03,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,48
2026-01-03,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,131
2026-01-03,1325119015008SRBT0,195 R15 LT RANGER BRT TT,-1
2026-01-03,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,1
2026-01-03,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,86
2026-01-03,1325121715100SRBT0,NA,9
2026-01-03,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,8
2026-01-03,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),20
2026-01-03,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,132
2026-01-03,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,-1
2026-01-03,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,9
2026-01-03,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,11
