date,SKUCode,Description,total_qty
20260125,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,4772
20260125,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,601
20260125,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1425
20260125,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,2677
20260125,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,13538
20260125,1325216614081SUTR0,NA,11636
20260125,1325216614081TVECE,NA,852
20260125,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,20483
20260125,1325216814085SUTR0,165/80R14 UX TOURING TL,6327
20260125,1325216814085TURL0,16580R14 UX ROYALE TL,13540
20260125,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1110
20260125,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2704
20260125,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,437
20260125,1325217514082HURL2,NA,1853
20260125,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1447
20260125,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2630
20260125,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,6119
20260125,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,401
20260125,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,2647
20260125,1325217515084HURP0,NA,929
20260125,1325217613082TUNE2,NA,3191
20260125,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,393
20260125,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,2432
20260125,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,2432
20260125,1325218414082HUSP0,NA,2486
20260125,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,3283
20260125,1325218514086HURL0,185/65R14 UX Royale,1804
20260125,1325218515088HTMX0,185/65 R15 TAXI MAX TL,10299
20260125,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1312
20260125,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1247
20260125,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,5983
20260125,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,4909
20260125,1325218614088HURL0,185/70R14 UX Royale,3211
20260125,1325218614088TVECE,185/70R14 Vectra,3276
20260125,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,8522
20260125,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2030
20260125,1325219316087VUTR0,195/55R16 UX TOURING TL,5213
20260125,1325219416089HRHE0,195/60R16 Ranger HPE TL,7319
20260125,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,756
20260125,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3607
20260125,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1317
20260125,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,477
20260125,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,5304
20260125,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,784
20260125,1325220516095HTMX0,NA,3874
20260125,1325220516095HUTR0,205/65R16UX TOURING TL 95H,2023
20260125,1325221317098VUX10,215/55R17UX1 TL 98 V,1679
20260125,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,15751
20260125,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,5406
20260125,1325221715100SRHT0,215/75 R 15 RANGER HT TL,11761
20260125,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,898
20260125,1325222317101VUX10,225/55R17 UX1 101V ,2409
20260125,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,535
20260125,1325223317103VUX10,NA,101
20260125,1325223517104HRHT0,235/65R17 RANHER HT TL,3553
20260125,1325223517104HRPG0,NA,1498
20260125,1325223616105HRHT0,235/70R16 Ranger HT TL,1492
20260125,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1249
20260125,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,942
20260125,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1321
20260125,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,688
20260125,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,37394
20260125,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,19398
20260125,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,22918
20260125,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,3140
20260126,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,98
20260126,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1091
20260126,1225121716010SXC10,NA,1662
20260126,1225121Z14112LSTL0,215 R14 STEEL KING TT,443
20260126,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3093
20260126,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,10030
20260126,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260126,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,662
20260126,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,265
20260126,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,688
20260126,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1750
20260126,1225221716010SXC10,NA,8227
20260126,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,304
20260126,1225222716121NXC11,NA,457
20260126,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,7721
20260126,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,7559
20260126,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,307
20260126,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,16309
20260126,1325119015008SRBT0,195 R15 LT RANGER BRT TT,865
20260126,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,4908
20260126,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,1439
20260126,1325121715100SRBT0,NA,850
20260126,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,391
20260126,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),744
20260126,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,2833
20260126,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,138
20260126,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,3043
20260126,1325213615099MSXT0,T135/70R15 STAR-XT  TL,7602
20260126,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3385
20260126,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1589
20260126,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,1401
20260126,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,5777
20260126,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,725
20260126,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,27354
20260126,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,918
20260126,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,2157
20260126,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,3742
20260126,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,11572
20260126,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,4635
20260126,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,600
20260126,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1424
20260126,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,2663
20260126,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,13355
20260126,1325216614081SUTR0,NA,11400
20260126,1325216614081TVECE,NA,1076
20260126,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,19890
20260126,1325216814085SUTR0,165/80R14 UX TOURING TL,6469
20260126,1325216814085TURL0,16580R14 UX ROYALE TL,12561
20260126,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1248
20260126,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2704
20260126,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,437
20260126,1325217514082HURL2,NA,2002
20260126,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1447
20260126,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,3004
20260126,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,5779
20260126,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,401
20260126,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1847
20260126,1325217515084HURP0,NA,929
20260126,1325217613082TUNE2,NA,3191
20260126,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,393
20260126,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,2676
20260126,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,2676
20260126,1325218414082HUSP0,NA,2486
20260126,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,3219
20260126,1325218514086HURL0,185/65R14 UX Royale,1804
20260126,1325218515088HTMX0,185/65 R15 TAXI MAX TL,8988
20260126,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1312
20260126,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1247
20260126,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,6019
20260126,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,4873
20260126,1325218614088HURL0,185/70R14 UX Royale,3211
20260126,1325218614088TVECE,185/70R14 Vectra,3280
20260126,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,8442
20260126,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2030
20260126,1325219316087VUTR0,195/55R16 UX TOURING TL,4985
20260126,1325219416089HRHE0,195/60R16 Ranger HPE TL,7423
20260126,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,644
20260126,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3572
20260126,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1590
20260126,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,477
20260126,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,5373
20260126,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,784
20260126,1325220516095HTMX0,NA,3855
20260126,1325220516095HUTR0,205/65R16UX TOURING TL 95H,2163
20260126,1325221317098VUX10,215/55R17UX1 TL 98 V,1679
20260126,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,15727
20260126,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,5320
20260126,1325221715100SRHT0,215/75 R 15 RANGER HT TL,11770
20260126,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,735
20260126,1325222317101VUX10,225/55R17 UX1 101V ,2409
20260126,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,533
20260126,1325223317103VUX10,NA,153
20260126,1325223517104HRHT0,235/65R17 RANHER HT TL,3508
20260126,1325223517104HRPG0,NA,1498
20260126,1325223616105HRHT0,235/70R16 Ranger HT TL,1482
20260126,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1222
20260126,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,942
20260126,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1508
20260126,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,687
20260126,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,37722
20260126,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,19768
20260126,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,22623
20260126,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,3062
20260127,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,99
20260127,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1329
20260127,1225121716010SXC10,NA,1635
20260127,1225121Z14112LSTL0,215 R14 STEEL KING TT,443
20260127,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3895
20260127,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,12678
20260127,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,122
20260127,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,662
20260127,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,265
20260127,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,789
20260127,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1870
20260127,1225221716010SXC10,NA,8066
20260127,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,304
20260127,1225222716121NXC11,NA,457
20260127,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,7264
20260127,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,7459
20260127,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,307
20260127,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,16578
20260127,1325119015008SRBT0,195 R15 LT RANGER BRT TT,948
20260127,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,5015
20260127,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,1454
20260127,1325121715100SRBT0,NA,1312
20260127,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,391
20260127,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),786
20260127,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,3492
20260127,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,138
20260127,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,3025
20260127,1325213615099MSXT0,T135/70R15 STAR-XT  TL,7951
20260127,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3379
20260127,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1687
20260127,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,1601
20260127,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,6890
20260127,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,728
20260127,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,31262
20260127,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,935
20260127,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,2314
20260127,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,3997
20260127,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,12484
20260127,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,5207
20260127,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,616
20260127,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1422
20260127,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,2635
20260127,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,13707
20260127,1325216614081SUTR0,NA,11737
20260127,1325216614081TVECE,NA,1361
20260127,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,20049
20260127,1325216814085SUTR0,165/80R14 UX TOURING TL,6699
20260127,1325216814085TURL0,16580R14 UX ROYALE TL,12890
20260127,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1161
20260127,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2705
20260127,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,437
20260127,1325217514082HURL2,NA,2057
20260127,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1447
20260127,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,3416
20260127,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,5507
20260127,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,402
20260127,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1820
20260127,1325217515084HURP0,NA,930
20260127,1325217613082TUNE2,NA,3190
20260127,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,393
20260127,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,2931
20260127,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,2931
20260127,1325218414082HUSP0,NA,2486
20260127,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,3369
20260127,1325218514086HURL0,185/65R14 UX Royale,1805
20260127,1325218515088HTMX0,185/65 R15 TAXI MAX TL,9995
20260127,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1312
20260127,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1248
20260127,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,6253
20260127,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,5164
20260127,1325218614088HURL0,185/70R14 UX Royale,3211
20260127,1325218614088TVECE,185/70R14 Vectra,3279
20260127,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,8587
20260127,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2033
20260127,1325219316087VUTR0,195/55R16 UX TOURING TL,4941
20260127,1325219416089HRHE0,195/60R16 Ranger HPE TL,8139
20260127,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,775
20260127,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3589
20260127,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1875
20260127,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,477
20260127,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,6027
20260127,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,794
20260127,1325220516095HTMX0,NA,4014
20260127,1325220516095HUTR0,205/65R16UX TOURING TL 95H,2327
20260127,1325221317098VUX10,215/55R17UX1 TL 98 V,1679
20260127,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,16364
20260127,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,5882
20260127,1325221715100SRHT0,215/75 R 15 RANGER HT TL,12556
20260127,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,1244
20260127,1325222317101VUX10,225/55R17 UX1 101V ,2409
20260127,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,534
20260127,1325223317103VUX10,NA,179
20260127,1325223517104HRHT0,235/65R17 RANHER HT TL,3914
20260127,1325223517104HRPG0,NA,1502
20260127,1325223616105HRHT0,235/70R16 Ranger HT TL,1514
20260127,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1305
20260127,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,942
20260127,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1912
20260127,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,698
20260127,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,39771
20260127,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,20134
20260127,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,22090
20260127,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,4418
20260128,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,100
20260128,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1710
20260128,1225121716010SXC10,NA,1714
20260128,1225121Z14112LSTL0,215 R14 STEEL KING TT,430
20260128,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,4925
20260128,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,14203
20260128,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,192
20260128,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,679
20260128,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,263
20260128,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,1044
20260128,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2542
20260128,1225221716010SXC10,NA,8230
20260128,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,301
20260128,1225222716121NXC11,NA,457
20260128,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,7334
20260128,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,7369
20260128,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,307
20260128,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,17117
20260128,1325119015008SRBT0,195 R15 LT RANGER BRT TT,832
20260128,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,4862
20260128,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,1381
20260128,1325121715100SRBT0,NA,1289
20260128,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,388
20260128,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),833
20260128,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,3488
20260128,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,137
20260128,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,2647
20260128,1325213615099MSXT0,T135/70R15 STAR-XT  TL,8510
20260128,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3467
20260128,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1601
20260128,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,1930
20260128,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,7781
20260128,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,722
20260128,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,34317
20260128,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,861
20260128,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,2494
20260128,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,4137
20260128,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,11877
20260128,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,4736
20260128,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,620
20260128,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1391
20260128,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,2507
20260128,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,13744
20260128,1325216614081SUTR0,NA,11626
20260128,1325216614081TVECE,NA,1728
20260128,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,21004
20260128,1325216814085SUTR0,165/80R14 UX TOURING TL,6535
20260128,1325216814085TURL0,16580R14 UX ROYALE TL,12555
20260128,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1176
20260128,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2704
20260128,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,437
20260128,1325217514082HURL2,NA,2324
20260128,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1443
20260128,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,4133
20260128,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,6317
20260128,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,391
20260128,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1785
20260128,1325217515084HURP0,NA,929
20260128,1325217613082TUNE2,NA,3194
20260128,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,394
20260128,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,3582
20260128,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,3582
20260128,1325218414082HUSP0,NA,2486
20260128,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,3188
20260128,1325218514086HURL0,185/65R14 UX Royale,1804
20260128,1325218515088HTMX0,185/65 R15 TAXI MAX TL,10076
20260128,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1312
20260128,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1248
20260128,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,5791
20260128,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,5052
20260128,1325218614088HURL0,185/70R14 UX Royale,3209
20260128,1325218614088TVECE,185/70R14 Vectra,3343
20260128,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,8383
20260128,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2036
20260128,1325219316087VUTR0,195/55R16 UX TOURING TL,5490
20260128,1325219416089HRHE0,195/60R16 Ranger HPE TL,8000
20260128,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,1241
20260128,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3554
20260128,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,2460
20260128,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,477
20260128,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,6797
20260128,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,790
20260128,1325220516095HTMX0,NA,3835
20260128,1325220516095HUTR0,205/65R16UX TOURING TL 95H,2768
20260128,1325221317098VUX10,215/55R17UX1 TL 98 V,1678
20260128,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,17215
20260128,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,6555
20260128,1325221715100SRHT0,215/75 R 15 RANGER HT TL,12821
20260128,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,1481
20260128,1325222317101VUX10,225/55R17 UX1 101V ,2409
20260128,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,533
20260128,1325223317103VUX10,NA,191
20260128,1325223517104HRHT0,235/65R17 RANHER HT TL,3842
20260128,1325223517104HRPG0,NA,1505
20260128,1325223616105HRHT0,235/70R16 Ranger HT TL,1506
20260128,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1233
20260128,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,1325
20260128,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,2312
20260128,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,688
20260128,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,40283
20260128,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,20763
20260128,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,22541
20260128,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,4852
20260129,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,100
20260129,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1588
20260129,1225121716010SXC10,NA,1719
20260129,1225121Z14112LSTL0,215 R14 STEEL KING TT,428
20260129,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,4873
20260129,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,14179
20260129,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,226
20260129,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,797
20260129,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,242
20260129,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,1155
20260129,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2067
20260129,1225221716010SXC10,NA,8223
20260129,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,299
20260129,1225222716121NXC11,NA,457
20260129,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,7897
20260129,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,7537
20260129,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,226
20260129,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,16284
20260129,1325119015008SRBT0,195 R15 LT RANGER BRT TT,717
20260129,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,5174
20260129,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,1297
20260129,1325121715100SRBT0,NA,1162
